inspection_id,license_,violation_count,Management,Hygienic_Practices,Food_Preparation,Pests_Rodents,Utensils_Equipment,Physical_Facilities,Compliance,inspection_type,risk,results,aka_name,latitude,longitude,logistic_model_prediction,random_forest_prediction,binary_result
2303446,2418814,4,0,1,1,1,0,1,0,Complaint,Risk 2 (Medium),Pass w/ Conditions,,41.89870583,-87.62035054,0,1,1
2303497,2049272,14,2,2,1,1,3,5,0,Canvass,Risk 1 (High),Pass w/ Conditions,NAVEEN'S  CUISINE COOKING CLASS,41.91023001,-87.68585037,0,1,1
2303489,1821381,11,3,1,2,1,1,1,0,Short Form Complaint,Risk 1 (High),Pass w/ Conditions,CAFE ORCHID,41.94704229,-87.673233,0,1,1
2303475,2432567,21,2,5,1,0,4,4,0,Canvass,Risk 1 (High),Fail,CAFE EL TAPATIO,41.94343231,-87.66891276,1,0,0
2303471,2664869,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 3 (Low),Pass w/ Conditions,PILOT PROJECT,41.91999335,-87.69282669,1,1,1
2303490,2240730,4,1,0,1,0,1,1,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,HANNAH'S BRETZEL,41.88044791,-87.64183898,1,1,1
2303447,1544951,2,0,1,1,0,0,0,0,Complaint,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.88525719,-87.6337698,1,1,1
2303442,2083897,2,1,0,0,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,TAQUERIA EL TAPATIO,41.92451657,-87.7332703,1,1,1
2303451,2078772,5,1,1,1,0,2,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,BAI CAFE,41.94360207,-87.66891733,1,1,1
2303501,2283610,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,FRESHII,41.87803443,-87.63117141,0,0,3
2303492,2570001,5,2,2,0,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,ARANDA MEXICAN RESTAURANT,41.93830414,-87.793571,1,1,1
2303500,2398070,9,0,0,0,0,2,6,0,Canvass,Risk 1 (High),Pass w/ Conditions,SABRI NIHARI,41.99779706,-87.69238862,1,1,1
2303508,2549484,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,THE CHICAGO HOUSE OF 'ZA PIZZERIA,41.95445545,-87.66491711,0,0,3
2303450,18578,8,0,1,0,1,0,6,0,Complaint,Risk 3 (Low),Fail,WALGREENS #1298,41.90665738,-87.67187112,0,0,0
2303468,2652767,6,2,0,1,1,1,1,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,PILOT PROJECT,41.91999335,-87.69282669,1,1,1
2303438,2446998,13,0,1,4,0,5,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,MARIANO'S,41.93733844,-87.64445647,1,1,1
2303437,2595743,4,2,0,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,LA GOZADERA LATIN RESTAURANT & BAR,41.99058393,-87.69384757,1,1,1
2303481,2069749,15,4,1,1,0,4,4,0,Canvass,Risk 1 (High),Fail,YUMMY BUFFET,41.96814688,-87.72649854,1,0,0
2303496,2308213,9,1,2,0,1,2,3,0,Complaint,Risk 2 (Medium),Fail,5411 EMPANADAS,41.91034133,-87.6792826,0,0,0
2303454,1697494,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,THE NIGHT MINISTRY,41.90185765,-87.66274207,1,1,1
2303494,50551,6,0,1,1,0,2,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,ZACATACOS,41.78507649,-87.72279065,1,1,1
2303484,1224303,5,3,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,CAFE PRAGUE,41.93830133,-87.79374072,1,1,1
2303498,2263855,15,2,2,2,1,2,4,1,Complaint Re-Inspection,Risk 2 (Medium),Fail,HAROLD'S CHICKEN SHACK #52,41.76278384,-87.68333691,0,0,0
2303474,23043,2,0,0,0,0,0,2,0,Canvass,Risk 2 (Medium),Fail,STARBUCKS COFFEE #228,41.9179944,-87.65341562,1,1,0
2303502,2423474,10,4,1,1,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,PUB 97,41.9474991,-87.69503407,1,1,1
2303641,2589876,0,0,0,0,0,0,0,0,Complaint,Risk 1 (High),No Entry,BUREAU BAR AND RESTAURANT,41.86490457,-87.64598128,0,0,3
2303455,2564393,1,0,0,0,1,0,0,0,Complaint Re-Inspection,Risk 1 (High),Fail,THE SLAB BAR-B-QUE LLC,41.76633894,-87.57792917,1,1,0
2303460,2059952,13,6,2,0,0,2,1,1,Canvass,Risk 1 (High),Pass w/ Conditions,SIMPLY THALIA,41.88342264,-87.62802165,0,0,1
2303448,1969527,8,1,0,1,0,2,4,0,Canvass Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,DUNKIN DONUTS/ BASKIN ROBBINS,41.99021233,-87.71404362,1,1,1
2303486,2142609,2,1,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,ELEPHANT & CASTLE PUB & RESTAURANT,41.87930128,-87.63116779,1,1,1
2303467,1883279,5,2,1,1,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,AFC SUSHI@JEWEL-OSCO #3442,41.97562411,-87.72984456,1,1,1
2303465,68637,18,3,3,2,1,2,5,0,Canvass Re-Inspection,Risk 1 (High),Fail,GRANNY B'S,41.76470634,-87.68942414,0,0,0
2303485,2307811,7,1,0,0,0,5,0,1,Canvass Re-Inspection,Risk 1 (High),Fail,MANOLO'S TAMALES #3,41.84653889,-87.70495286,1,0,0
2303443,0,8,4,1,1,1,0,1,0,Canvass,Risk 1 (High),Fail,SUBWAY SANDWICHES,41.95354369,-87.71274347,1,0,0
2303505,2363260,5,2,0,0,0,1,1,1,Canvass Re-Inspection,Risk 2 (Medium),Fail,AMC THEATRES GALEWOOD 14,41.91515826,-87.76446913,1,0,0
2303436,2636891,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,"THE STOCKYARD COFFEEHOUSE, LLC",41.82727667,-87.64108342,1,1,1
2303464,2678031,4,1,1,0,0,1,1,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,WINGS N FINS,41.75870609,-87.58143892,1,1,1
2303483,1904141,6,1,2,1,0,1,0,1,Complaint,Risk 1 (High),Fail,ZARAGOZA RESTAURANT,41.80446826,-87.7236327,0,0,0
2303444,2678283,1,0,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,MACANUDO MATE,41.88342264,-87.62802165,1,1,1
2303488,48870,0,0,0,0,0,0,0,0,Complaint,Risk 1 (High),No Entry,MC NAMARA'S FOOD & DRINKS,41.95365435,-87.73664589,0,0,3
2303449,2432907,17,3,2,4,3,0,5,0,Canvass,Risk 1 (High),Fail,CAFETERIA MARCELA'S,41.92453325,-87.71386844,0,0,0
2303482,42878,15,0,1,3,2,2,7,0,Canvass,Risk 1 (High),Fail,THE CHEESECAKE FACTORY,41.89894854,-87.62397499,0,0,0
2303452,2678281,7,1,0,0,1,2,3,0,License,Risk 1 (High),Fail,POCHOS,41.83026856,-87.67635307,0,1,0
2303480,2601849,11,4,1,1,0,1,3,1,Canvass,Risk 1 (High),Pass w/ Conditions,SHARKS FISH AND GRILL,41.90216833,-87.75302478,0,1,1
2303441,2218620,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,VICTORY CENTRE OF SOUTH CHICAGO SLF,41.72821355,-87.54469279,1,1,1
2303440,2469903,4,0,2,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,GROUNDSWELL COFFEE ROASTERS,41.88172877,-87.65698671,1,1,1
2303439,2262950,5,4,1,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.91849214,-87.64866909,1,1,1
2303456,2069431,5,0,2,0,0,1,1,1,Short Form Complaint,Risk 1 (High),Fail,Popeyes Chicken And Biscuits,41.96950931,-87.76233991,0,0,0
2303499,1677413,4,1,1,0,0,0,2,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,DOMINO'S PIZZA,41.9721918,-87.72828597,1,1,1
2303434,2202944,4,1,2,1,0,0,0,0,Canvass,Risk 2 (Medium),Fail,Dunkin Donut,41.90302881,-87.68019724,1,0,0
2303418,1916219,2,0,0,0,0,1,1,0,Canvass,Risk 2 (Medium),Pass,NUTS ON CLARK  (T1-C19),42.0085364,-87.91442844,1,1,1
2303413,1954648,6,0,0,0,0,2,4,0,Canvass,Risk 2 (Medium),Pass,AUNTIE ANNE'S PRETZELS  (T1-C17),42.0085364,-87.91442844,1,1,1
2303412,2221638,10,0,0,1,0,2,7,0,License,Risk 1 (High),Pass,SEEDS OF JOY DAYCARE AND FITNESS CENTER,41.96652845,-87.65171856,1,1,1
2303397,2627034,1,0,0,0,0,1,0,0,Canvass,Risk 1 (High),Fail,HOM MALI,41.91099475,-87.63927456,1,1,0
2303419,2600757,4,0,1,0,0,2,1,0,Complaint,Risk 1 (High),Pass w/ Conditions,JOHNNA CAFE,41.87431581,-87.68638937,1,1,1
2303404,2522811,7,2,1,0,0,0,4,0,Canvass,Risk 1 (High),Pass w/ Conditions,EL MERCADITO,41.93176723,-87.76611722,1,1,1
2303420,2493002,12,3,3,2,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,TIBA RESTAURANT,41.96843517,-87.69708958,1,1,1
2303425,2289520,4,0,1,0,0,1,2,0,Canvass,Risk 3 (Low),Pass w/ Conditions,HUDSON NEWS   (T1-C18),42.0085364,-87.91442844,1,1,1
2303416,1300963,4,1,0,0,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass,J & J FISH,41.88034981,-87.76527467,1,1,1
2303394,2002822,6,0,2,0,1,3,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,SALAM RESTAURANT,41.96571902,-87.70853756,1,1,1
2303430,1647385,2,0,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass,MART ANTHONY,41.89009739,-87.65744103,1,1,1
2303399,2078772,14,1,2,3,0,6,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,BAI CAFE,41.94360207,-87.66891733,1,1,1
2303417,2451826,1,0,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,LITTLE KIDDIES,41.99800008,-87.66789453,1,1,1
2303435,2021552,3,0,0,1,0,1,0,1,Canvass,Risk 1 (High),Fail,Pizzeria Serio,41.93976821,-87.67150548,1,0,0
2303408,1118873,4,0,2,0,0,2,0,0,Complaint Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,STARBUCKS COFFEE,41.96160382,-87.67607883,1,1,1
2303395,2215969,5,2,0,1,0,0,0,1,Canvass Re-Inspection,Risk 1 (High),Fail,BETEUR 1 CHILDCARE,41.76568914,-87.64427943,1,0,0
2303422,2574667,13,3,2,3,1,1,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,MADISON CRAB HOUSE,41.88157126,-87.6538079,0,1,1
2303421,2631080,4,0,0,1,0,0,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,FRIED RICE EXPRESS,41.98080502,-87.80502338,1,1,1
2303636,2626774,0,0,0,0,0,0,0,0,Complaint,Risk 1 (High),No Entry,HAKKA BAKKA,41.88569112,-87.65228969,0,0,3
2303409,2658824,2,0,0,0,0,0,2,0,Complaint,Risk 1 (High),Pass,NORI & WASABI,41.9381815,-87.64906968,1,1,1
2303387,2202890,6,5,1,0,0,0,0,0,Canvass,Risk 1 (High),Fail,SUBWAY,41.88539005,-87.61898671,1,0,0
2303429,1334504,9,3,0,0,0,3,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,FAIR SHARE FINE FOOD,41.77776867,-87.78233689,1,1,1
2303386,2652587,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,TACO BELL,41.79536247,-87.72336921,1,1,1
2303400,1649372,5,1,0,1,0,2,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,CORNER BAKERY CAFE,41.87815538,-87.63949996,1,1,1
2303431,2137239,14,4,1,1,0,1,6,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CERES' TABLE,41.93841197,-87.6444918,1,1,1
2303388,2671667,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 2 (Medium),Pass,MED SCHOOL,41.89592411,-87.61954553,1,1,1
2303406,2617180,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,BAYAN KO,41.96161928,-87.67502882,0,0,3
2303453,1874133,16,2,3,1,1,3,4,0,Complaint,Risk 1 (High),Pass w/ Conditions,BIG JONES,41.97941448,-87.66814328,0,1,1
2303433,2405952,6,0,1,0,1,1,3,0,Complaint,Risk 1 (High),Fail,WENDY'S,41.74292704,-87.66339545,0,1,0
2303402,1817156,4,1,1,1,0,0,1,0,Canvass,Risk 1 (High),Fail,63RD AND DREXEL MOBIL/GREAT STEAK,41.78054757,-87.60393831,1,1,0
2303405,1801271,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,FINLEY MAHONY'S,41.94924955,-87.6482598,0,0,3
2303389,2487933,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,McDONALD'S  (T2  E/F),42.0085364,-87.91442844,1,1,1
2303401,1772039,4,0,0,1,0,1,1,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,NHU LAN BAKERY,41.96867613,-87.69436907,1,1,1
2303403,1489064,6,0,0,0,0,1,2,2,Complaint,Risk 1 (High),Pass w/ Conditions,LETIZA'S NATURAL BAKERY / ENOTECA ROMA,41.90322676,-87.68149122,0,1,1
2303391,1679820,3,0,2,0,0,0,1,0,Short Form Complaint,Risk 2 (Medium),Pass w/ Conditions,MCDONALDS,41.96438753,-87.70849248,1,1,1
2303432,2511190,11,2,3,0,0,4,2,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,YASEEN ZABIHA HALAL MEAT AND  GROCERS,41.9976758,-87.68667806,1,1,1
2303396,2074313,3,0,0,0,0,0,3,0,Complaint,Risk 1 (High),Pass,SUBWAY,41.75081393,-87.62671101,1,1,1
2303398,1844144,9,2,1,2,0,2,1,1,Complaint,Risk 1 (High),Pass w/ Conditions,"SUNVIEW GROCERY & PRODUCE, INC.",41.77791532,-87.77446237,0,1,1
2303414,1845193,6,0,2,0,0,1,3,0,Complaint Re-Inspection,Risk 3 (Low),Pass w/ Conditions,REESE'S LOUNGE,41.73560036,-87.66907678,1,1,1
2303390,1915777,1,0,1,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,7-ELEVEN,41.86939364,-87.66515239,1,1,1
2303423,2600445,2,0,1,0,0,0,1,0,Canvass,Risk 1 (High),Fail,CONCORDIA DAY,41.94786241,-87.73847143,1,1,0
2303393,2374443,13,3,1,2,0,3,4,0,Canvass,Risk 1 (High),Fail,PENUMBRA RESTAURANT AND WINE BAR,41.92456524,-87.71098503,1,1,0
2303410,2476209,7,1,1,2,0,1,2,0,Canvass,Risk 2 (Medium),Fail,PIZZA HUT,41.99718178,-87.7162348,1,0,0
2303385,1679820,3,0,2,0,0,0,1,0,Canvass Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,MCDONALDS,41.96438753,-87.70849248,1,1,1
2303427,2384884,7,0,1,1,0,0,4,1,Complaint,Risk 1 (High),Fail,CARMINE'S CLAM HOUSE,41.90186411,-87.62787745,0,0,0
2303351,2341137,1,0,0,0,0,1,0,0,Complaint,Risk 1 (High),Pass,GRK GREEK KITCHEN,41.88058227,-87.63120101,1,1,1
2303363,2021764,3,0,1,1,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,MAIN PIZZA CHALAVI,42.01187856,-87.70337003,1,1,1
2303369,2632186,9,1,1,0,0,2,3,1,Canvass,Risk 1 (High),Pass w/ Conditions,SUBO,41.96700987,-87.71346842,0,1,1
2303310,2671361,5,3,1,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,Y Y HOT POT INC.,41.8577781,-87.66058843,1,1,1
2303329,2363903,11,2,1,1,1,1,3,0,Canvass,Risk 1 (High),Fail,MARRIOTT CHICAGO MEDICAL DISTRICT,41.87343457,-87.66643368,0,1,0
2303322,1246771,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,AVENUE FOOD MART,41.93823738,-87.79776035,1,1,1
2303316,2476471,3,0,0,1,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,LUCY'S CAFE,41.94329621,-87.68094112,1,1,1
2303339,1677471,15,1,1,2,0,5,5,0,Complaint,Risk 1 (High),Fail,JOY'S,41.9417129,-87.64430634,1,0,0
2303376,2506210,5,2,1,1,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,FRIENDS SUSHI ON STATE,41.89692402,-87.62835252,1,1,1
2303338,2320019,3,0,0,0,0,2,1,0,Canvass,Risk 1 (High),Pass,WHOLE FOODS MARKET,41.88181563,-87.64721472,1,1,1
2303315,2475823,4,1,0,0,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CORONAS CAFE,41.95440629,-87.65254275,1,1,1
2303368,1682552,8,3,1,0,0,1,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,ROSEBUD PRIME,41.88193667,-87.62925348,1,1,1
2303346,2443125,2,2,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,REAL GOOD JUICE CO.,41.88181563,-87.64721472,1,1,1
2303384,2443147,15,3,2,0,1,2,6,0,Complaint,Risk 1 (High),Fail,UNCLE J'S BBQ,41.80953717,-87.61372042,0,0,0
2303325,2653304,8,3,1,0,0,0,4,0,License,Risk 1 (High),Pass w/ Conditions,TACO BELL CANTINA,41.90814746,-87.67375422,1,0,1
2303378,2084433,1,0,0,0,0,0,1,0,Complaint,Risk 1 (High),Pass,PANDA EXPRESS,41.92521233,-87.67192543,1,1,1
2303319,2677900,3,0,2,0,0,0,1,0,License,Risk 2 (Medium),Pass w/ Conditions,HERITAGE OUTPOST,41.87961637,-87.62664224,1,1,1
2303375,2678274,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,TACO BELL,41.89679862,-87.62726629,1,1,1
2303314,2595642,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,STONE FOX,41.9860862,-87.66922595,1,1,1
2303383,2522260,18,2,1,4,2,4,3,0,Canvass,Risk 1 (High),Fail,ROYAL GROCER & CO,41.92007574,-87.67785213,0,0,0
2303313,2658606,1,0,0,0,0,1,0,0,License,Risk 2 (Medium),Pass,FOXTROT MARKET,41.91094942,-87.6348513,1,1,1
2303372,2385216,4,0,1,0,0,1,2,0,Canvass,Risk 3 (Low),Pass w/ Conditions,HUDSON NEW T1 C 22,42.0085364,-87.91442844,1,1,1
2303331,2299098,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass,SEEDS OF JOY DAYCARE AND FITNESS CENTER,41.96166714,-87.64976057,1,1,1
2303371,1000894,2,0,0,1,0,0,0,0,Complaint,Risk 1 (High),Pass w/ Conditions,Galileo's,41.86573231,-87.61966864,1,1,1
2303327,2536005,4,0,0,0,0,0,4,0,Canvass,Risk 1 (High),Pass,VAPIANO,41.89341762,-87.62583409,1,1,1
2303301,2665024,0,0,0,0,0,0,0,0,License Re-Inspection,Risk 3 (Low),Pass,LAKEBREEZE,41.98599498,-87.65356907,1,1,1
2303334,2368513,2,1,0,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,"A B C & ME DAYCARE CENTER, INC.",41.96769906,-87.65495069,1,1,1
2303342,2641666,0,0,0,0,0,0,0,0,License,Risk 1 (High),Fail,ALBANY PLACE BAR & GRILL,41.96392783,-87.72776333,1,1,0
2303380,2511774,3,1,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,KIN SUSHI & THAI CUISINE,41.90222674,-87.66494547,1,1,1
2303323,2630731,12,3,1,2,0,1,3,1,Canvass,Risk 1 (High),Pass w/ Conditions,MARCELA'S CAFE,41.92445286,-87.72028255,0,0,1
2303350,2678193,6,3,1,0,0,1,1,0,License,Risk 1 (High),Pass w/ Conditions,S2 EXPRESS GRILL,41.80162842,-87.64549201,1,1,1
2303374,1869443,15,4,2,2,0,3,3,0,Complaint,Risk 1 (High),Fail,THE ROOKERY,41.89575174,-87.67992373,1,0,0
2303366,2517531,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,NICK'S PIZZA & PUB,41.9614127,-87.69010741,0,0,3
2303302,2398985,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,LE PAIN QUOTIDIEN,41.91094942,-87.6348513,0,0,3
2303330,1122751,0,0,0,0,0,0,0,0,Complaint,Risk 1 (High),No Entry,SKYLARK,41.85274954,-87.64635125,0,0,3
2303360,2164105,18,2,2,1,0,5,6,0,Canvass,Risk 1 (High),Pass w/ Conditions,PAPA PHILLY AND FOOD,41.97584622,-87.70968163,1,1,1
2303353,1196442,0,0,0,0,0,0,0,0,Complaint Re-Inspection,Risk 1 (High),Pass,COCINA DE GALARZA,41.92500342,-87.68849232,1,1,1
2303365,2008409,10,2,0,0,0,4,3,1,Complaint,Risk 1 (High),Pass w/ Conditions,EL TARASCO,41.80057495,-87.73317635,0,0,1
2303335,2641665,19,2,2,3,1,2,7,0,License,Risk 1 (High),Fail,ALBANY PLACE BAR & GRILL,41.96392783,-87.72776333,0,0,0
2303317,2476528,6,1,1,0,0,2,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,QUEBRADITA,41.90974891,-87.72833212,1,1,1
2303333,2671860,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass w/ Conditions,MATI'S THE COFFEE COMPANY,41.93855672,-87.7592572,1,1,1
2303354,2391457,7,1,0,4,0,2,0,0,Short Form Complaint,Risk 1 (High),Pass w/ Conditions,MARIANO'S,41.90856014,-87.64645269,1,1,1
2303321,2658609,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass,FOXTROT MARKET,41.91094942,-87.6348513,1,1,1
2303300,2665023,10,2,0,1,1,2,4,0,License Re-Inspection,Risk 1 (High),Pass,LAKEBREEZE,41.98599498,-87.65356907,1,1,1
2303328,2657736,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass,TACO BELL CANTINA,41.87669951,-87.62911067,1,1,1
2303373,2534901,2,1,1,0,0,0,0,0,Complaint Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,55TH ST HAROLD'S & FRESH LEMONADE,41.7944255,-87.64436324,1,1,1
2303306,1898214,1,0,1,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass w/ Conditions,GARRETT POPCORN SHOPS (T1 B8),42.0085364,-87.91442844,1,1,1
2303348,2683305,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,THE MAIN PIZZA,42.01192483,-87.70123046,0,0,3
2303347,1273261,7,2,2,0,0,0,2,0,Complaint,Risk 2 (Medium),Pass w/ Conditions,CHURCH'S CHICKEN # 483,41.877439,-87.67135357,1,1,1
2303307,2215633,7,1,1,0,1,1,3,0,License,Risk 1 (High),Fail,THE BEVERLY CASTLE ACADEMY OF,41.70670933,-87.67081386,0,0,0
2303364,2517534,4,0,0,0,0,1,3,0,Complaint,Risk 1 (High),Pass,BIG BOSS,41.84638122,-87.64661301,1,1,1
2303318,2658608,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass,FOXTROT MARKET,41.91094942,-87.6348513,1,1,1
2303324,2657735,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,TACO BELL CANTINA,41.87669951,-87.62911067,1,1,1
2303362,2594606,9,4,2,0,0,2,0,1,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,POPEYES,42.01933311,-87.68002153,1,1,1
2303349,2535598,3,1,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,WINGSTOP,41.83886824,-87.64644448,1,1,1
2303311,2671384,6,1,1,0,0,1,3,0,License,Risk 1 (High),Pass,NYFC SEAFOOD & GRILL INC,41.77951326,-87.65351329,1,1,1
2303370,71458,5,1,0,1,0,1,1,0,Canvass,Risk 1 (High),Fail,BORINQUEN LOUNGE,41.95071669,-87.68822442,1,1,0
2303336,2304183,10,1,0,2,0,2,3,1,Canvass,Risk 2 (Medium),Pass w/ Conditions,REGGIO'S PIZZA EXPRESS (T1 C22),42.0085364,-87.91442844,0,1,1
2303341,2653305,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Pass w/ Conditions,TACO BELL CANTINA,41.90814746,-87.67375422,1,1,1
2303381,2683255,0,0,0,0,0,0,0,0,License,Risk 1 (High),Not Ready,NAF NAF MIDDLE EASTERN GRILL,41.87854293,-87.63212058,0,0,3
2303392,2664787,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Not Ready,FOODA,41.89603605,-87.62413103,0,0,3
2303304,2615560,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,LAKEBREEZE,41.98599498,-87.65356907,0,0,3
2303352,1985536,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,PHO 888,41.97314276,-87.65927711,1,1,1
2303357,1985536,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,PHO 888,41.97314276,-87.65927711,0,0,3
2303345,2378898,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,TACO BELL,41.90814746,-87.67375422,0,0,3
2303379,2609722,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,LONGACRE,41.96521814,-87.66258555,0,0,3
2303309,53791,4,0,0,2,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass,DREW'S ON HALSTED,41.94003766,-87.64912125,1,1,1
2303358,2664795,8,0,0,0,0,1,7,0,License,Risk 2 (Medium),Pass,FOODA,41.89168852,-87.62430718,1,1,1
2303299,2579274,7,2,1,0,1,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,STONE FOX,41.9860862,-87.66922595,1,1,1
2303303,2184394,0,0,0,0,0,0,0,0,Recent Inspection,Risk 1 (High),Pass,MONTROSE FOOD MART & DELI,41.95272166,-87.79136221,1,1,1
2303308,2609051,8,3,2,0,0,0,3,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,FEARLESS COOKING,41.96088949,-87.75487389,1,1,1
2303356,2677617,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,PHO 888,41.97314276,-87.65927711,1,1,1
2303312,2516599,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,TACO BELL,41.87669951,-87.62911067,1,1,1
2303340,2385108,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,WHOLE FOODS,41.88181563,-87.64721472,1,1,1
2303255,2240730,7,1,0,1,0,1,3,0,Complaint,Risk 1 (High),Fail,HANNAH'S BRETZEL,41.88044791,-87.64183898,1,0,0
2303276,2477101,5,0,0,0,0,2,1,1,Complaint,Risk 1 (High),Fail,TAIPEI CAFE,41.84504471,-87.64629711,0,0,0
2303278,2469448,13,4,3,0,1,2,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,THE HALAL GUYS,41.8853537,-87.62641329,0,1,1
2303296,18698,2,0,0,0,0,0,2,0,Complaint,Risk 3 (Low),Pass,WALGREENS #03395,41.86623777,-87.71066213,1,1,1
2303260,39365,8,3,1,1,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,UNCLE MIKE'S PLACE,41.89105286,-87.66962354,1,1,1
2303250,2664796,0,0,0,0,0,0,0,0,License,Risk 2 (Medium),Not Ready,FOODA - 10-30 S Wacker,41.88172246,-87.63716362,0,0,3
