license_,aka_name,latitude,longitude,avg_violations,times_inspected,binary_results,model_prediction,logistic_model_prediction
2609367,TRAILER PARK QUEEN,41.91040567,-87.67558657,0,1,1,0,0
2670353,MIKE TACOS,41.89133368,-87.74582462,3.5,2,1,0,0
2589169,3 SQUARES,41.96918743,-87.65573365,5,1,1,0,0
2511697,JIMMY JOHN'S,41.83078218,-87.62679018,3,1,1,0,0
2215655,ALL DAY MONTESSORI,41.71377154,-87.66807847,2,1,1,0,0
2446270,PANDA EXPRESS RESTAURANT,41.84471918,-87.70021954,7,1,1,1,1
2671137,PINATAS FANY,41.96110329,-87.72401406,4,2,2,0,0
1718041,RUTH'S CHRIS STEAK HOUSE,41.89008217,-87.62946153,5,1,1,0,0
2652916,FARMER'S BEST MARKET,41.9237818,-87.78625367,0,2,1,0,0
2665373,BUEN SABOR CO.,41.93925593,-87.70226968,5.5,2,1,0,0
2636702,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,1,2,1
2616846,JUNEBUG CAFE,41.95348385,-87.75147929,10.5,2,2,0,0
2437868,LA ANTIGUA HACIENDA,41.85000937,-87.72457104,4.333333333,3,2,0,0
2204300,ALDEN NURSING CENTER PRINCETON,41.76892987,-87.63208347,3,1,1,0,0
2215750,OUR LADY OF TEPEYAC HEADSTART,41.84768526,-87.70282759,2,1,1,0,0
2657924,7-ELEVEN,41.97329204,-87.77824229,0,2,2,0,0
2665129,BUSOFAT AFRICAN CUISINE,41.88743405,-87.68184949,0,1,1,0,0
1142116,BURRITO BEACH/B SMOOTH (T3 H&K FOOD COURT),42.0085364,-87.91442844,3,2,1,0,0
41743,DUNKIN DONUTS,41.91101315,-87.63801771,3,1,1,1,1
3742,DUNKIN DONUTS,41.9975183,-87.70822416,2.5,2,1,1,1
2423269,HAROLD'S CHICKEN,41.79957001,-87.59623911,9.333333333,3,2,0,0
2476946,HERITAGE OUTPOST,41.96918743,-87.65573365,8,1,1,0,0
2083473,WASABI CAFE,41.95239653,-87.67769352,12,1,1,0,0
2404637,ALL DAY MONTESSORI PRESCHOOL,41.71399603,-87.66773439,2,1,1,0,0
2636840,90TH MERIDIAN KITCHEN & BAR,41.87854293,-87.63212058,3,1,1,0,0
2636841,90TH MERIDIAN KITCHEN & BAR,41.87854293,-87.63212058,0,1,1,0,0
2663751,MATI'S THE COFFEE COMPANY,41.93855672,-87.7592572,12.5,2,1,0,0
2616447,TACO HOUSE,41.88673641,-87.76494671,4,1,1,0,0
2501132,ABUNDANCE BAKERY,41.80918129,-87.62256913,14.66666667,3,2,0,0
2299544,CLUB VIDA,42.01558331,-87.67527911,3,1,1,0,0
1937822,POTBELLY,41.93142633,-87.6865043,10.5,2,1,1,1
2064662,MCDONALD'S,41.84676661,-87.61717578,0.333333333,3,1,0,0
2163771,MARIANO'S FRESH MARKET #8507,41.97871026,-87.75715377,11,1,1,0,0
2417985,RAYMONDS TACOS # 3,41.92469427,-87.71859338,11.33333333,3,2,1,1
1909531,TRANSPORTATION CENTER/SNACK SHOP,42.0085364,-87.91442844,3,1,1,0,0
13681,CENTRAL PLAZA RESIDENTIAL HOME,41.88638428,-87.76493413,3,1,1,0,0
2104487,NYC BAGEL DELI,41.89138849,-87.62949496,4,1,1,0,0
42172,ICEBOX/SOUPBOX,41.93619126,-87.64411926,5.5,2,2,0,0
1645648,KAMEHACHI  SUSHI CAFE,41.87779165,-87.63652434,10,1,1,0,0
68807,O'DONOVAN'S,41.95422964,-87.68124681,4.333333333,3,1,0,0
2446963,THE HAPPY LOBSTER,41.85045102,-87.65879786,0,1,1,0,0
69143,A & J FOOD MARKET INCORPORATED,41.7581997,-87.63375706,11,1,1,1,1
1593122,TAHOORA SWEETS & BAKERY,41.99763133,-87.68927,9.5,2,1,0,0
2442541,COZY CORNER RESTAURANT,41.99766626,-87.67033502,3,1,1,0,0
2483756,KENTUCKY FRIED CHICKEN,41.74422798,-87.57526146,6,1,1,0,0
2658904,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,1,0,0
2309123,PETE'S FRESH MARKET,41.88106937,-87.68530755,4.25,4,2,0,0
2631026,QDOBA,41.79127248,-87.60388726,1.5,2,2,0,0
2578881,PHO SPICIER THAI,41.99826122,-87.66394414,2.5,2,1,1,1
1947909,SUBWAY,41.77528656,-87.72281928,2,1,1,0,0
2574400,URBAN VEGAN,41.96148065,-87.6693342,4.666666667,3,2,0,0
2446729,TEMPORIS,41.89890432,-87.66722318,9,1,1,0,0
2670964,REALGOOD STUFF CO.,41.8992486,-87.62427498,0,1,1,1,1
2657921,7-ELEVEN,41.97329204,-87.77824229,8.5,2,2,0,0
2405981,COLD STONE CREAMRY #23263,41.89256774,-87.62892873,2,1,1,0,0
1927100,LP STADIUM BAR AND GRILL,41.92626618,-87.64073771,6.5,2,1,0,0
31563,PANADERIA LE PARIS,41.836787,-87.72344133,5,1,1,0,0
2501365,"HACHI SUSHI, LLC",41.88106937,-87.68530755,4,1,1,0,0
2373870,WENDY'S,41.76609032,-87.6831348,1.5,2,1,0,0
2636701,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,1,0,0
2032399,STARBUCKS (T2 LL ARRIVAL),42.0085364,-87.91442844,6,1,1,0,0
2398535,NEIGHBOR 1 FOOD MART,42.00781354,-87.66515829,8.333333333,3,2,0,0
2658583,DOLLAR TREE #06910,41.6922856,-87.70070391,2.666666667,3,1,0,0
2670967,REAL GOODSTUFF CO.,41.9143422,-87.63373572,2,1,1,0,0
2137175,EL CHUBASCO,41.85239696,-87.66837744,8,1,1,0,0
2037284,QUIOTE / TODOS SANTOS,41.92648029,-87.69760793,20.33333333,3,2,0,0
1546329,Chicago's Blarney Stone,41.9442949,-87.65438636,1.5,2,1,0,0
2482826,BAKER DINING COMMONS,41.79500773,-87.5982795,4,1,1,0,0
2601599,green leaf thai cuisine,41.96650114,-87.68898735,9.666666667,3,1,0,0
2308673,BUFFET CITY,41.76558422,-87.72258229,14,2,2,0,0
1334706,TRASPASADA #2,41.89643721,-87.66715467,5,1,1,0,0
2334806,SOUTH-EAST ASIA CENTER,41.9719246,-87.65960283,3,1,1,0,0
1772307,SUPERMERCADO ALEX,41.83694724,-87.72814236,3,1,1,0,0
2631060,EL RUISENOR Y EL SOL ACADEMY,42.01199673,-87.69807412,1,1,1,0,0
8833,SABAS VEGA,41.85749504,-87.66628177,9,1,1,0,0
1648188,EXPRESS FOOD MARKET,41.76784475,-87.68347479,6,1,1,1,1
1047126,CASA HERNANDEZ GROCERY STORE,42.00889671,-87.67331123,15.33333333,3,2,0,0
2542863,DILL PICKLE FOOD CO-OP,41.93098876,-87.71078517,15,2,1,0,0
2004043,CAFE CON LECHE & D' NOCHE,41.93039231,-87.70980518,15.66666667,3,2,0,0
28482,WHITE CASTLE,41.76824397,-87.6831938,5.5,2,2,0,0
2516920,JEWEL FOOD STORE #3234,41.90400775,-87.63161084,1.333333333,3,1,0,0
2368662,CHIEF O'NEILLS PUB AND RESTAURANT,41.94431195,-87.70525482,4,3,1,0,0
1475713,Dunkin Donuts Baskin Robbins,41.86674938,-87.66846405,4,1,1,0,0
2583908,56TH STREET HAROLD'S GRILL AND WAFFLES,41.79188783,-87.66467701,13,1,1,0,0
1442277,Lou Malnati's Pizzeria,41.85186556,-87.72202439,3,1,1,0,0
63202,PRESTIGE CHINESE FOOD,41.75009417,-87.675358,7.5,2,2,2,1
14709,REGGIO'S PIZZA III,41.7363802,-87.62769923,5.666666667,3,1,0,0
2463341,DAVIS THEATER & CARBON ARC,41.96525974,-87.68651076,6,1,1,0,0
3688,BURGER KING,41.69273253,-87.70101405,6,1,1,0,0
2665426,JEWELL EVENTS CATERING,41.87902919,-87.62448586,6.5,2,1,0,0
1122395,RAS DASHEN ETHIOPIAN RESTAURANT INC,41.98832593,-87.66036036,4,1,1,0,0
2134004,AB FOOD AND LIQUOR,41.75159251,-87.55304011,3.5,2,2,0,0
2390818,THE JERK SHOP,41.89495336,-87.76606263,6,1,1,0,0
2574626,"SQUARE ROOTS KITCHEN, LLC",41.87982152,-87.64744848,8,1,1,1,1
1594002,MELI CAFE & JUICE BAR,41.87791646,-87.64709454,9,1,1,0,0
2016725,HOT WOKS COOL SUSHI,41.87947786,-87.63531103,8,1,1,1,1
2204189,GLEN ELSTON NURSNG & REHAB CTR,41.96027148,-87.72955212,8.5,2,2,2,1
2320601,WALMART NEIGHBORHOOD MARKET,41.75654541,-87.66344385,3,2,1,0,0
2233089,ENDI'S,41.93115079,-87.7673993,6,1,1,0,0
2216052,VILLAGE OF HOPE LEARNING CENTER,41.86230534,-87.7337691,2,1,1,0,0
2261902,KREATIVE KIDZ ACADEMY,41.73329651,-87.55148165,2,1,1,0,0
2583429,ALOHA POKE MADISON,41.88182249,-87.63543657,3,1,1,0,0
2333306,NHU LAN SANDWICHES,41.96943793,-87.65497661,7.5,2,2,0,0
2447171,SYMPHONY MIDWAY,41.8119896,-87.74312825,4.666666667,3,1,0,0
1942358,SHARKS FISH TONY STEAK,41.69224437,-87.64262038,10,3,1,0,0
2319925,GEORGIOS PIZZA,41.90382384,-87.62916036,5,3,2,0,0
1948306,SUBWAY,41.97655866,-87.78800287,7,1,1,0,0
35407,DOMINO'S PIZZA,41.99750964,-87.70871561,8,1,1,0,0
2405492,HOTSPOT GRILL,42.01948985,-87.67205667,12,1,1,0,0
2671356,POPEYES LOUISIANA CHICKEN,41.70520849,-87.70116326,6,1,1,0,0
1842835,IZALCO RESTAURANT,41.8440059,-87.73404649,8,1,1,0,0
2657927,TACONAZO EL ORIGINAL #1,41.90994655,-87.72995037,7.5,6,2,0,0
2626430,BAGDAD BAKERY,41.99746453,-87.69877865,6,3,1,0,0
2432242,ABS SUPPLIES & CATERING,41.90266507,-87.73356316,4.5,2,2,1,1
2147714,COSTCO WHOLESALE,41.86240242,-87.66641897,1,1,1,0,0
2368444,MACHU PICCHU,41.9523159,-87.66914564,10.5,2,1,0,0
2555611,KIDZ CREATIVE CORNER,41.95944802,-87.68848155,1,1,1,0,0
2535148,AFC SUSHI @ Jewel Osco #3234,41.90400775,-87.63161084,0,1,1,0,0
2476924,DIGGITY DOGS,41.69148678,-87.72017892,4,1,1,0,0
29989,THE BAGEL INC,41.93799979,-87.64418473,14,2,1,0,0
2570401,HEALTHY & DELICIOUS SNACKIES CORP.,41.84811254,-87.70039385,4.5,2,2,0,0
1516132,SUBWAY,41.80657206,-87.74297702,0,1,1,1,1
2458705,WRIGLEYVILLE ROOFTOP,41.94912463,-87.65612434,5.666666667,3,2,0,0
2578687,THE PASTA BOWL,41.96074817,-87.68321959,2,1,1,0,0
2215683,SOUTH-EAST ASIA CENTER,41.9716356,-87.65872254,3,1,1,0,0
2601183,"SOUTHTOWN SUB, INC",41.83118341,-87.62017889,4,1,1,0,0
1806,AMBASSADOR PUBLIC HOUSE,41.87759408,-87.64738021,8,1,1,0,0
2601406,LA TRAILITA,41.93125972,-87.77520288,6,3,1,0,0
2560421,WICKER BASKET MARKET,41.89795569,-87.67696391,5,1,1,0,0
1800577,MATHER'S MORE THAN A CAFE,41.98100034,-87.80590547,2,1,1,1,1
2293377,TRIKE THAI NOODLE + SUSHI,41.92756108,-87.70470876,16,1,1,1,1
1545884,SHARKS,41.75111814,-87.62130733,3,2,2,2,1
2476454,CARNIVALE,41.85045102,-87.65879786,2,2,1,0,0
2293616,5411 EMPANADAS,41.9339798,-87.64601179,2,1,1,0,0
1893555,LIFEWAY KEFIR SHOP,41.90316856,-87.67164495,1.666666667,3,1,0,0
2551843,"WHADDA JERK, LLC",41.85045102,-87.65879786,0,1,1,0,0
2438187,BOP BAR KOREAN FOOD,,,4,1,1,0,0
2458565,LA COCINITA FOOD TRUCK CHICAGO,,,3,1,1,0,0
2578400,MCDONALDS,41.78889143,-87.70327959,2,1,1,0,0
1894038,HEAVENLY,41.93020734,-87.70954752,14,2,2,0,0
33554,CONN'S CAFE & CATERING INC,41.99798522,-87.66910712,1.5,2,1,0,0
2516517,HAPPY GARDEN,41.93799083,-87.81945187,6,1,1,1,1
2516815,THE BUDLONG HOT CHICKEN,41.96549911,-87.68866019,21,1,1,0,0
2529757,Rizzo's Bar & Inn,41.94868252,-87.65787955,11,2,2,2,1
2390637,SUBWAY,41.88310048,-87.63014723,1,1,1,0,0
2177113,DAK,41.99468315,-87.65855621,2.5,2,1,1,1
2636278,,41.88657131,-87.65517447,0,2,1,0,0
2269757,THE FIELD BISTRO/CATERING EAST & WEST,41.86403564,-87.61929707,17.33333333,3,1,1,1
2501531,BURGER KING #22995,41.79420061,-87.62538927,5.5,2,1,1,1
2405947,WENDY'S #001110,41.79702025,-87.7531835,2,2,2,0,0
1768530,DAMATO BAKERY #1,41.89120814,-87.65573434,4,2,1,0,0
2595986,SUBWAY,41.89257422,-87.62842558,1,1,1,0,0
2647766,GIGLIOS STATE STREET TAVERN,41.87146434,-87.62736909,0,2,1,0,0
2109577,ARGO TEA (T2/E5),42.0085364,-87.91442844,5,2,1,1,1
2647767,GIGLIOS STATE STREET TAVERN,41.87146434,-87.62736909,6.5,2,1,0,0
2307861,ST JOSEPH VILLAGE OF CHICAGO,41.93897351,-87.72806828,6.5,2,1,0,0
41980,LAWRY'S,41.89342615,-87.62536202,9.5,2,1,0,0
1909525,HOT DOG EXPRESS (T2  E5),42.0085364,-87.91442844,4,1,1,1,1
2671003,NORTHSIDE KITCHEN,41.95425693,-87.67941313,7.5,2,2,0,0
2631745,EL TEJADO MEXICAN GRILL,41.99770934,-87.76350075,4.333333333,3,1,0,0
1044988,ZAVALA'S GROCERY STORE INC,41.84242346,-87.73287257,4,1,1,0,0
18816,PARKVIEW VILLA  BANQUETS,41.92364509,-87.78035594,8,1,1,0,0
2670633,OASIS FRESH FOOD INC.,41.93297686,-87.64149609,4,3,2,1,1
2391404,D'NUEZ RESTAURANT,41.81846434,-87.69688004,16,1,1,0,0
46241,U STAR KARAOKE  RESTAURANT & BAR,41.99539959,-87.69971134,5,3,1,1,2
2670728,LA MICHOACANA,42.01942097,-87.69002508,4,1,1,0,0
2215684,SOUTH EAST ASIA CENTER,41.97517641,-87.65998391,2,1,1,1,1
1648074,"SUPERMERCADO SANCHEZ, INC.",41.7864962,-87.69475632,5.666666667,3,2,0,0
1226923,PADDY LONG'S,41.93272677,-87.65504178,6,2,1,2,1
1143582,RAUL'S BAR & GRILL,41.80822254,-87.70462535,8,1,1,0,0
1743114,CHINA  SPRING,42.00919262,-87.67386024,10,2,1,0,0
75290,BP/SUBWAY,41.85207113,-87.6755623,1,1,1,0,0
2411278,RAY'S ISLAND GRILL LLC,41.77908988,-87.70257244,13,2,1,0,0
3386651,SOUTH-EAST ASIA CENTER,41.97517641,-87.65998391,1,1,1,0,0
164,POTASH BROS. SUPERMARKET,41.91011794,-87.63149089,3.666666667,3,2,1,1
2334298,STARBUCKS,41.8914181,-87.62791476,0,1,1,1,1
2641468,GREAT WALL CHINESE FOOD,42.00499183,-87.66101659,7.5,2,1,2,1
1915548,DUNKIN DONUTS,41.87927284,-87.6341032,5,2,1,1,1
40543,IRISH AMERICAN HERITAGE CENTER,41.96524258,-87.74411673,9,2,2,0,0
1301893,SUSHI,41.89635199,-87.65669038,9.5,2,2,0,0
2551135,SUSHI-SAN,41.89152462,-87.63051883,4,1,1,0,0
2595673,STAX CAFE,41.89173287,-87.64865419,6.5,2,1,0,0
1620034,MAXWELL CHARCOAL GRILL,41.73650529,-87.66293523,4,1,1,0,0
2354960,GEMS WORLD ACADEMY CHICAGO,41.88661491,-87.61896496,3,1,1,0,0
2663751,MATI'S THE COFFEE COMPANY,41.93855672,-87.7592572,12.5,2,2,1,1
2397504,WHISKEY BUSINESS,41.90676609,-87.67158921,4,3,2,0,0
2069938,AMERICA'S DOG (T1 C17),42.0085364,-87.91442844,5,2,1,0,0
2664062,CITY LINE CAFE,41.98109378,-87.84407563,6.5,2,1,0,0
2328466,CEMITAS PUEBLA,41.88668169,-87.64826444,5.5,2,2,0,0
1884390,PORTSMITH/APOGEE,41.89418045,-87.62821813,3.5,2,1,0,0
2069681,"VENENOS, INC",41.77167105,-87.72243674,12,2,1,0,0
2627330,IHOP,41.95090116,-87.64977184,9.75,4,2,1,1
1985041,ROTI MEDITERRAREAN GRILL,41.87947562,-87.63558746,3,1,1,1,1
10764,PARS COVE EAST,41.93277261,-87.64076403,4,2,1,2,1
1841985,"A.P. DELI RESTAURANT GROUP, INC.",41.69817,-87.6210242,10,4,1,1,1
2192944,PULASKI POLISH DELI & BAKERY,41.94519111,-87.8049973,7,2,1,0,0
2664968,FOOD TOWN,41.96185845,-87.6521824,5,3,1,0,0
1649402,RESTAURANT LOS LANGOSTINOS,41.83699686,-87.72298591,4.5,2,1,0,0
46111,Fenger Acad. (H/S),41.68993885,-87.63760833,3.333333333,3,1,0,0
1473375,HOME RUN INN PIZZA,41.79361451,-87.77530251,6.5,2,2,0,0
1947515,ARGO TEA  (T3 ROTUNDA),42.0085364,-87.91442844,5.333333333,3,1,1,1
2658510,11 DINING,41.87409301,-87.66925602,2,3,1,1,1
22641,SARAH & LEE'S CAFE & CATERING,41.89474835,-87.76505696,3,2,2,0,0
2501304,BENNY'S PIZZA,41.85803142,-87.65822434,4,1,1,0,0
26483,TAQUERIA VILLA,41.77887569,-87.70222876,10,1,1,1,1
2636276,,41.88657131,-87.65517447,4.5,2,1,2,1
2663543,LA MOM KITCHEN,41.83436978,-87.64634011,4.666666667,3,1,0,0
32236,SUPERMERCADO CHAPALA,42.0119758,-87.67438406,10,1,1,0,0
2671220,CURRUMBA  COLOMBIAN FOOD,41.90283677,-87.69453754,8,1,1,0,0
2475911,EL TAINO RESTAURANT,41.77882758,-87.70543427,13.5,2,1,0,0
6292,ANDRISI'S,41.7776491,-87.79045984,8,1,1,0,0
2215542,ROGER'S PARK CHILDREN'S CENTER,41.99812042,-87.67412772,2,1,1,0,0
2670419,NEW ZAIQA,41.90599708,-87.64288347,2,1,1,0,0
1893204,LA MICHOACANA SUPREMA,41.77284946,-87.72276139,8,1,1,0,0
2437391,THE IRISH NOBLEMAN,41.89330889,-87.66216684,3.333333333,3,1,0,0
2245705,CHINA CHEF,41.93899745,-87.74241737,11,3,2,0,0
2443101,BOULEVARD SPORTS LOUNGE,41.91013883,-87.69392991,8,3,1,0,0
2262496,EATALY,41.89239475,-87.62641534,6,2,1,0,0
2670298,J & J FOOD & GROCERY,41.75120553,-87.60269423,3.5,2,1,0,0
74498,PUNJABI DHABHA,41.99756039,-87.69339451,5.666666667,3,1,1,1
2658917,MAMA LUNA RESTAURANT,41.92402594,-87.75410892,2.8,5,1,0,0
2652613,DAKOTA 94,41.99743675,-87.7610026,3,2,1,1,1
2334226,C/O ST ANTHONY HOSPITAL,41.85540289,-87.69870754,4,2,2,0,0
2636699,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,6.5,2,2,0,0
2636702,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,2,0,0
2636701,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,2,0,0
29570,EFIE'S CANTEEN (TAXI/LIMO AREA),42.0085364,-87.91442844,4,1,1,0,0
2665087,ICE CREAM BAR,41.8953173,-87.71991034,2,1,1,0,0
2469294,SWEETGREEN,41.8932276,-87.62797143,4,1,1,1,1
2535929,H MART,41.87787174,-87.64450946,2.333333333,3,1,0,0
2496843,STROGER CAFE,41.873217,-87.67567518,8,1,2,1,1
2129489,DUNKIN DONUTS,41.69167416,-87.70115136,4,3,2,2,2
34150,STARBUCKS  (T3 H2),42.0085364,-87.91442844,3,1,1,0,0
1915111,HAVANA GRILL,41.88968728,-87.6312191,11,1,2,0,0
2103048,LUPITAS MEXICAN AMERICAN FOOD,41.8579683,-87.6659991,6,1,1,0,0
164,POTASH BROS. SUPERMARKET,41.91011794,-87.63149089,3.666666667,3,2,0,0
2616016,HEALTHY SUBSTANCE KITCHEN,41.79222524,-87.79370678,1,1,1,0,0
1000572,JEWEL FOOD STORE #3030,41.75780566,-87.58626826,6,1,1,0,0
1444652,QDOBA MEXICAN GRILL,41.87801449,-87.63318903,1,1,1,1,1
2172454,ANN SATHER'S CAFE,41.9438097,-87.64495107,3,2,2,0,0
2309017,KOLATEK'S BAKERY & DELI,41.92482333,-87.80613435,3,2,2,0,0
11136,MCDONALD'S,41.97628306,-87.65514777,3,1,1,0,0
2535167,"CARNITAS DON RAFA, INC.",41.80980561,-87.71099093,9,1,1,0,0
2658904,PICNIC WINE & PROVISIONS,42.01404113,-87.66397091,0,2,2,0,0
1224624,REGGIO'S PIZZA EXPRESS (T1 C18 FOOD COURT),42.0085364,-87.91442844,11,1,1,1,1
2379900,SUBWAY,41.95492774,-87.67912784,6,1,1,0,0
2647897,PHILZ COFFEE,41.90342906,-87.66912961,2.666666667,3,1,0,0
2069938,AMERICA'S DOG (T1 C17),42.0085364,-87.91442844,5,2,2,0,0
2670594,NICK'S ON NORTH,41.90995972,-87.7104295,11.66666667,3,1,0,0
1947515,ARGO TEA  (T3 ROTUNDA),42.0085364,-87.91442844,5.333333333,3,2,1,1
2542863,DILL PICKLE FOOD CO-OP,41.93098876,-87.71078517,15,2,2,0,0
2522882,VIENNA BEEF,41.79799187,-87.72344374,3,2,2,0,0
74496,NORTH SHORE BANQUET,41.99756426,-87.69314156,7.5,2,1,0,0
2458283,WHALE FISH & CHICKEN,41.75038811,-87.66943852,8,1,1,0,0
2458705,WRIGLEYVILLE ROOFTOP,41.94912463,-87.65612434,5.666666667,3,2,2,2
2319944,PEACE INFANTS AND TODDLER CENTER,41.99563939,-87.67033918,0,1,1,0,0
1964458,EL POLLO CRIS CRIS #3,41.76512642,-87.72227899,8.25,4,1,2,1
2657796,BARRACO'S PIZZA,41.69169287,-87.6994685,6.25,4,2,0,0
2437871,TOMMY WEST SIDE FOOD MART,41.87305236,-87.75504994,3,1,1,0,0
2543141,GORILLA SUSHI LOGAN SQUARE,41.93096909,-87.71028632,19.5,2,2,0,0
2358498,CERMAK FRESH MARKET,42.00222338,-87.68012883,3.333333333,3,2,0,0
20440,BUBBLE NET,41.86748423,-87.61915038,5,1,1,0,0
2464566,DOMINO'S,41.90376545,-87.63307247,4.333333333,3,2,0,0
2060959,EL GALLO GIRO,41.77751202,-87.78498869,8,1,1,0,0
2583760,,41.84417644,-87.72195584,8,1,1,0,0
2204286,CALIFORNIA GARDENS NURSING & REHABILITATION CENTER,41.84031429,-87.69496541,6,2,1,0,0
2665131,MAMA LUNA RESTAURANT,41.92402594,-87.75410892,0,2,1,0,0
2363607,CHRISTIAN L-E-G EARLY LEARNING CENTER,41.81678223,-87.61463974,2.333333333,3,2,0,0
2495888,BARRY'S BOOTCAMP,41.89395586,-87.62854665,5,1,1,0,0
1844846,7-ELEVEN #33920A,41.69168075,-87.70051617,3,2,2,0,0
2670766,GOOD N PLENTY,41.74448286,-87.55637342,7.5,2,2,1,1
2563501,SUBWAY,41.7765116,-87.74237234,4,1,1,1,1
13820,DISCOUNT MEAT COMPANY,41.75068744,-87.63338093,5,4,1,0,0
2600364,BOXCAR BETTY'S,41.88199434,-87.63975868,11,1,1,0,0
2363817,SUPERMERCADO MARTINEZ,41.81530069,-87.7020416,7.666666667,3,2,1,2
2569224,POKE BURRITO,41.95967221,-87.68246202,3,2,2,0,0
2442943,TORTORICE'S PIZZA,41.95401015,-87.68124094,6,1,1,0,0
2253875,OSTERIA DEL PASTAIO,41.89826162,-87.62516469,10.66666667,3,1,2,2
2517736,PARADISE GROCERY INC.,41.74753845,-87.60498573,5,1,1,0,0
2658583,DOLLAR TREE #06910,41.6922856,-87.70070391,2.666666667,3,2,0,0
2203563,BRGRBELLY,41.95302032,-87.77104625,3.5,2,1,0,0
2446543,WRIGLEYVILLE ROOFTOP / BEYOND THE IVY,41.94912182,-87.65628225,4,1,1,0,0
2433064,PORTILLO'S HOT DOGS,41.8698556,-87.64027031,2.5,2,1,0,0
64540,BERGHOFF CAFE (T1 C26),42.0085364,-87.91442844,6,1,1,0,0
2048510,LILLIE'S Q,41.91063613,-87.67487609,7,1,1,1,1
2216192,SWEET PEA ACADEMY,41.73596188,-87.65890495,2,1,1,0,0
2419390,LEMON SHARK,41.88199434,-87.63975868,3,2,1,0,0
2583177,RUK SUSHI & THAI,41.99721919,-87.76455465,12,1,1,0,0
2569616,MCDONALD'S,41.77522009,-87.58643663,2,2,2,0,0
2284601,EXPLORER CAFE,41.86403564,-87.61929707,11.5,2,1,0,0
2293964,SU TAQUERIA EL REY DEL TACO,42.01256119,-87.67477437,11.5,2,1,0,0
2417850,LA CECINA,41.85792306,-87.66521187,13,1,1,0,0
1771904,SUBWAY,41.86568628,-87.76566985,2,1,1,0,0
1742651,DOUGLAS PARK DOLLAR & FOOD,41.86087644,-87.70565817,3,1,1,0,0
40680,DOMINO'S PIZZA,41.92440474,-87.74217216,2,1,1,0,0
1355797,Chipotle Mexican Grill,41.89177251,-87.62831668,0.5,2,1,1,1
2631141,STARBUCKS,41.79127248,-87.60388726,2,1,1,0,0
2575074,DUNKIN DONUTS/BASKIN ROBBINS,41.97552942,-87.65999238,3.2,5,2,0,0
2492919,BUBBLES ACADEMY,41.92110329,-87.67197694,4,1,1,1,1
1488042,MT SINAI HOSPITAL MEDICAL CTR,41.86024819,-87.695288,1,1,1,0,0
2523717,TAQUERIA LOS ALTOS DE JALISCO,41.7786605,-87.7318746,12,1,1,0,0
1045634,ANGELO'S STUFFED PIZZA,41.80452511,-87.7236336,7,2,1,1,1
2385606,CHICAGO BEST BURRITO,41.89530274,-87.72125107,4,1,1,0,0
2293793,DEVIL DAWGS,41.87195036,-87.62738308,7,1,1,0,0
2663902,SUBWAY,41.76543039,-87.62336962,3,1,1,0,0
2349338,BROBAGEL,41.91039495,-87.67633341,8.5,2,2,0,0
54613,7-ELEVEN,41.97329204,-87.77824229,6.333333333,3,1,0,0
1042888,DEVON MARKET,41.99822825,-87.66710447,8,1,1,1,1
1959403,DUNKIN DONUTS,41.87791415,-87.6414054,4,1,1,1,1
2616796,EL TIO MARIO,41.77750984,-87.72287892,8,1,1,1,1
2663992,THE TEA POST,41.85045102,-87.65879786,5.5,2,2,0,0
1618515,LIMELIGHT,41.91812181,-87.65836932,1,2,1,0,0
2511920,SUSHI +,41.94065332,-87.64427126,15,1,1,0,0
2147539,OLD CROW SMOKEHOUSE/TUNNEL,41.88907284,-87.63295047,2,2,1,0,0
2600801,SWEET PEPPER VENEZUELAN FOOD BAR,41.96867904,-87.6940301,8,2,2,0,0
30442,RESTAURANT PUEBLA,41.93003994,-87.70922789,17.5,2,2,2,2
56449,GOLDEN APPLE RESTAURANT,41.93597777,-87.66328493,13,1,1,0,0
2647234,HIGHWAY HOUSE,41.98407276,-87.78408197,0,1,1,1,1
2647233,HIGHWAY HOUSE,41.98407276,-87.78408197,0,2,1,0,0
2563651,TACO BELL,41.92533165,-87.70154133,6,1,1,0,0
2626982,J & J FISH & CHICKEN,41.89561531,-87.70670533,1.5,2,1,0,0
2663628,MAJANI,41.76317062,-87.56354262,3,1,1,1,1
2205586,SCHWAB REHAB HOSPITAL&CARE NET,,,0,1,1,0,0
2550646,LINKEDIN CORPORATION,41.88046315,-87.64080388,2.5,2,1,0,0
2658510,11 DINING,41.87409301,-87.66925602,2,3,1,0,0
1649129,SINHA,41.87884869,-87.6774065,6,1,1,0,0
49607,TAQUERIA LA CHIQUITA,41.84319125,-87.72437351,6,1,1,1,1
2215654,THE LOVE LEARNING CENTER DAYCARE,41.78392951,-87.61941252,1,1,1,0,0
1928152,Food 4 Less,41.73638005,-87.62750922,6,1,1,0,0
2477291,"GRAND CHINESE KITCHEN, CHICAGO",41.73637382,-87.62723156,7.666666667,3,2,0,0
